YELLOW	1.306140022498539	2.9337169959257827
BLUE	-2.0975608277305513	3.202702771802836
BLUE	-0.9025353202807338	9.937075356746817
YELLOW	1.30387300020501	3.0052600570626127
BLUE	-2.1474672009207065	3.158482241984726
BLUE	-0.9844213639559498	9.978396863707562
BLUE	-2.042502821708585	3.000747883329667
YELLOW	1.3082466479876973	2.982523817165255
YELLOW	2.006330944957222	9.442521216816917
BLUE	-1.0759635575421407	9.825826434397555
YELLOW	1.3467637015306684	3.2319336700023973
YELLOW	1.9934691704260354	9.914469849317815
YELLOW	1.2624816269975494	3.04887871119024
YELLOW	1.2419496379139583	3.1595789492241075
YELLOW	1.7959435112713351	9.811236203371077
YELLOW	1.559094079951873	9.676053565257513
YELLOW	1.2672518424363586	3.3762232914647567
YELLOW	1.1804557499422894	3.2415066093012257
YELLOW	1.2208369998321935	3.410876307625362
BLUE	-1.723202177339851	9.532790977811894
YELLOW	1.3938162172694524	9.799443878023899
YELLOW	1.2086472733002873	3.4214690094786215
BLUE	-1.7467321636900235	10.195975359181231
YELLOW	1.1819619362533615	3.30936845898906
YELLOW	1.368393996374093	9.448127674030731
YELLOW	1.2059203809135417	3.295291746222544
YELLOW	1.2008038115511073	3.3037868965016877
BLUE	-1.6292812112183	9.867665916772607
YELLOW	1.7001365103976396	9.902044735244967
YELLOW	1.3105838043231917	3.352988421255299
YELLOW	1.3424602081305486	3.3006641096974856
BLUE	-1.1965255847620642	10.22621008466367
YELLOW	1.3099232615912708	3.2305233517129923
YELLOW	2.015140622690545	10.16952824687724
YELLOW	1.3176376307398299	3.1795678664339726
BLUE	-1.0242579401762533	9.56570943228567
YELLOW	1.9800579539612666	9.623402594208912
YELLOW	1.382059112153311	3.3468047473200473
YELLOW	1.8668454780276784	9.32721148061269
BLUE	-1.0933485655571853	9.964034638299534
YELLOW	1.364325731578203	3.3444577239676914
YELLOW	2.0351518150745527	10.295774316191446
YELLOW	1.3576686257046688	3.383743512319108
YELLOW	1.3431088763153616	3.3875870981188205
BLUE	-1.3551701225091355	10.571363723659877
YELLOW	1.8155146075167057	9.746946482726155
YELLOW	1.2955807167147628	3.265980125698278
BLUE	-1.324908345845614	10.068350450355503
YELLOW	1.317804266107202	3.303657473531114
BLUE	-1.2341221074988447	9.788134406742467
YELLOW	1.2438984559255413	3.163992707131194
YELLOW	1.7987706265191008	9.708226797060522
BLUE	-1.2798722409027405	10.214673032487854
YELLOW	1.3341973158105473	3.2975161396184207
YELLOW	1.3946013016846326	2.94630807950213
BLUE	-1.889250540452136	3.130610906101445
YELLOW	1.3755831615600522	2.9089878579450037
BLUE	-1.977844851215411	3.2839248079750867
YELLOW	1.3785736116675515	2.907572413417085
BLUE	-1.9744669642379749	3.2859585253400696
YELLOW	2.2343122708756837	9.369174784383354
YELLOW	1.372568577728215	2.9104109174519506
BLUE	-1.9905003245360602	3.3128403807207807
YELLOW	1.4350513750513458	3.028176499803611
BLUE	-2.02904295969771	3.365057464982005
YELLOW	1.436498896562126	3.053842145930398
BLUE	-1.9456175246202891	3.2322424085545136
YELLOW	1.407578734808458	2.9895017302746325
BLUE	-2.0094325966947717	3.338046596340516
YELLOW	1.401699799026723	2.9683976668806022
BLUE	-1.963294508239581	3.2574521989300416
YELLOW	1.3765810755316046	2.9085159422846356
BLUE	-1.9111066155463563	3.1507400497158264
BLUE	-1.9967617654154843	3.3080671363568195
YELLOW	1.3915873849265967	2.948204676558771
BLUE	-1.9688347927431864	3.253500136709976
YELLOW	1.4109985960322893	2.989361164448998
BLUE	-1.9723039698947928	3.250396543869294
YELLOW	1.3949952098801228	2.946594889840012
BLUE	-1.9284571829452282	3.207508013013678
BLUE	-1.888309395416241	3.1291786721908332
YELLOW	1.4378165879383824	3.049751252879112
BLUE	-2.100848339238611	3.4356456290517703
YELLOW	1.3904883153634526	3.02498595842293
BLUE	-2.1981045772475833	3.5792901051742416
YELLOW	1.2989552922611027	3.2042716767121626
BLUE	-1.2131577249200562	9.77376629159755
BLUE	-2.1871358297601473	3.031433402940323
YELLOW	1.2707604686703151	3.2661785719819685
YELLOW	1.634442912545233	9.696249183479884
YELLOW	1.3946013016846326	2.94630807950213
BLUE	-1.874886759507361	3.1068091877397275
YELLOW	1.3847374362450855	2.9283310570439203
BLUE	-1.97783486381559	3.2839308280480015
YELLOW	1.3781801371667153	2.907758868532694
BLUE	-1.9731914990355668	3.2867252114465844
YELLOW	2.2330440832636147	9.369477021392958
YELLOW	1.3731390276894333	2.9086700501494005
BLUE	-1.991446497782203	3.311872747626484
YELLOW	1.435446937077294	3.0269889495727296
BLUE	-2.0286033463993562	3.364322580100983
YELLOW	1.4354494179195931	3.053865411149712
BLUE	-1.9466698942125276	3.2322108586359053
YELLOW	1.407507418761717	2.9895353077243842
BLUE	-2.0262229179111846	3.365756771802069
YELLOW	1.4210357655761758	3.008253040047218
BLUE	-1.96496635711527	3.2554436664462716
YELLOW	1.3763256252323735	2.9076367851881333
BLUE	-1.9113833341873314	3.1495720460282453
BLUE	-1.998747363160257	3.3074717275072696
YELLOW	1.3804148625571462	2.9288993183841834
BLUE	-1.9345592309345911	3.204831353552456
YELLOW	1.4012235993385667	2.968622561016928
BLUE	-1.9719962148706869	3.2511901172548625
YELLOW	1.3843174700358711	2.9270568071278498
BLUE	-1.941292412089905	3.233444474830594
YELLOW	1.364936256245356	2.88809866677947
BLUE	-1.917875716429212	3.1767943795678257
YELLOW	1.447784736466685	3.070364060252884
BLUE	-2.1015669989948518	3.4352066681242066
YELLOW	1.4025491584850198	3.0438751693329897
BLUE	-2.195178100871176	3.580093953990981
YELLOW	1.8002927886834763	9.690123705851255
YELLOW	1.2960740011314547	3.2082254370015613
BLUE	-2.205674087579336	3.055215260238142
YELLOW	1.2602794148289957	3.249192392663527
YELLOW	1.6310658864676433	9.70299852763588
YELLOW	1.2568678051068292	3.1086597972069305
BLUE	-1.2625869694332943	9.768961312896764
YELLOW	1.2670736525773512	3.1464476976155344
BLUE	-2.316367049713333	3.182977875980864
YELLOW	1.2970072952569263	3.1726787583445657
YELLOW	1.302484342310338	3.0421780905770763
BLUE	-2.2978922000590947	3.4227544988460568
BLUE	-2.232552806500586	3.486972062554708
YELLOW	1.321520407191504	2.9769944829073878
BLUE	-2.087757106315436	3.1823318331409993
BLUE	-0.9104857556028075	9.943438706517485
YELLOW	1.3366395296747138	3.0855584212651768
BLUE	-2.219117251264514	3.259753181227157
BLUE	-2.0171295000623166	2.9647748954847244
YELLOW	1.3376822567723996	3.059718474679866
YELLOW	2.0812221077382618	9.860649817258702
BLUE	-1.055813115958724	9.629980650564947
YELLOW	1.3481044286457093	3.239351067881909
YELLOW	1.9843487913218756	9.924295089574903
YELLOW	1.2682145042972075	3.072580329150092
YELLOW	1.2487117163949224	3.184254764032046
